x,y,shape label
39.39429473876953,13.139900207519531,4
3.5506844520568848,-45.45209503,6
43.95327377319336,8.695079803466797,4
-42.47877121,20.19371795654297,9
-1.543558121,-0.452753663,9
-15.25398922,-12.89583111,9
-14.98758221,-13.30990791,9
-15.22759819,-12.9787569,9
-14.91401958,-13.42450523,9
55.371952056884766,-21.05271149,1
-7.570614338,-3.179294348,9
-1.967360497,-18.40857315,9
27.947969436645508,-23.72407532,1
60.724143981933594,27.292705535888672,3
-12.84283924,-20.28328133,9
-10.79240608,-19.27813339,9
-34.23958969,29.490962982177734,9
1.5520354509353638,4.911037921905518,9
1.5841484069824219,4.950115203857422,9
1.460246205329895,5.485991477966309,9
0.5742007493972778,5.263070106506348,9
0.1514960080385208,5.476693153381348,9
0.39732855558395386,5.488198757171631,9
-17.92604065,14.901369094848633,9
-26.5595665,29.24831771850586,9
-25.09679985,24.933792114257812,9
-25.56904984,25.412765502929688,9
-25.85329628,25.33733367919922,9
-40.31912994,10.218338966369629,9
-0.851614714,2.564272165298462,9
-0.823554456,2.8073458671569824,9
-0.430652291,3.651183605194092,9
-5.830942631,9.065216064453125,9
-28.79014015,3.066805839538574,9
61.274192810058594,-25.13652802,3
61.139129638671875,-25.11155319,1
52.263206481933594,-32.10432053,1
61.1904182434082,-25.12432098,1
-10.84484673,-9.975570679,9
-0.301050365,-65.88486481,7
-37.00907898,-3.085803986,9
-42.51570892,-3.563655615,9
-23.05578613,22.838241577148438,9
-21.82638168,23.153167724609375,9
-21.76506996,23.08867835998535,9
-21.66571999,22.948137283325195,9
43.38402557373047,-7.846255302,1
39.88848876953125,-8.022413254,1
39.879066467285156,-8.024505615,1
34.91110610961914,-6.896609306,1
-20.84428215,-22.85515404,9
5.461243629455566,-11.38008404,9
3.4556243419647217,-11.90494728,9
4.358888149261475,-11.3916235,9
5.266190528869629,-11.51120186,9
5.717544078826904,-11.65690136,9
-7.059773922,9.736547470092773,9
61.274436950683594,-21.80138206,1
61.190067291259766,-21.70677757,1
59.784732818603516,-21.13755798,1
59.598751068115234,-21.14336014,1
59.239749908447266,-21.07271957,1
59.48856735229492,-20.91902351,1
25.57459259033203,-11.79704857,1
24.397008895874023,-11.92644024,1
22.79405403137207,-11.05354309,1
14.589760780334473,-61.52135468,1
47.2855110168457,-13.0746851,1
38.038238525390625,-19.47078323,1
41.780418395996094,-30.62745857,1
41.91716766357422,-31.02505684,1
41.993282318115234,-31.26941872,1
42.186405181884766,-31.59058189,1
42.676177978515625,-32.07853699,1
42.74103927612305,-32.27243042,1
42.7493896484375,-32.47574615,1
42.70183563232422,-32.69577408,1
42.586612701416016,-32.86820602,1
42.358489990234375,-32.95688629,1
41.97517395019531,-33.08207703,1
41.65196990966797,-33.20491409,1
41.328857421875,-33.38498306,1
40.961952209472656,-33.28761673,1
40.30058670043945,-33.40299606,1
39.75481414794922,-33.65809631,1
39.56108856201172,-33.38925934,1
39.506309509277344,-33.02494049,1
44.24690628051758,-28.62287712,1
13.726506233215332,47.389869689941406,0
41.14914321899414,10.968988418579102,4
-37.39305115,15.87139892578125,9
-22.24446869,-28.83062744,9
48.822025299072266,-20.74767685,1
49.17569351196289,-20.36513519,1
49.52281188964844,-19.87259865,1
49.784584045410156,-19.48896027,1
49.87017059326172,-19.26673698,1
49.918251037597656,-19.0132122,1
49.84849166870117,-18.88342285,1
39.33934020996094,-17.87318802,1
39.42105484008789,-17.81420708,1
44.2460823059082,-28.48207474,1
42.82948303222656,-26.6062088,1
47.40098571777344,-12.88508224,1
39.37190246582031,-27.76628494,1
39.8391227722168,-27.71867752,1
39.17729187011719,-28.21637344,1
39.19849395751953,-28.12439537,1
42.66038131713867,-21.52303505,1
53.92455291748047,-26.38610268,1
55.186763763427734,-26.43359947,1
53.90425109863281,-26.27991676,1
54.09159469604492,-25.89947319,1
54.0806999206543,-25.86412811,1
55.17774963378906,-26.30527496,1
54.22283935546875,-25.52503777,1
-5.655700684,-12.27534389,9
47.795902252197266,15.075652122497559,4
47.9995231628418,15.136872291564941,4
49.186012268066406,13.088482856750488,4
41.94388198852539,15.476347923278809,4
49.6165771484375,15.436501502990723,4
-5.52300787,4.135867118835449,9
-7.526087761,-66.85455322,7
13.774626731872559,37.627071380615234,0
13.92495059967041,37.88751220703125,0
14.205206871032715,41.530818939208984,0
6.800724983215332,42.08597183227539,0
19.9722843170166,-62.54165649,5
-7.169552803,-68.09618378,7
-36.93357849,-3.048401356,9
-17.45628548,-16.01041794,9
48.78385925292969,-22.24913788,1
37.24641036987305,-23.68878365,1
36.25988006591797,-30.21240807,1
3.8487772941589355,-13.14474678,1
3.742027521133423,-11.70915413,9
4.9335036277771,-10.98697567,9
32.90428924560547,-8.261480331,1
33.47982406616211,-7.837578773,1
34.54059982299805,-7.1808424,1
49.204612731933594,12.812921524047852,4
36.6800422668457,-9.799957275,1
32.97945022583008,-8.211500168,1
4.000946521759033,-12.73087311,9
3.431199073791504,-12.62286758,9
4.975602626800537,-12.44774055,9
5.764899253845215,-12.51849556,9
6.000648021697998,-12.59219933,9
-55.56224442,-17.17488289,9
3.1547436714172363,-12.96282864,1
5.249447822570801,-12.4037962,9
3.4169762134552,-10.39172077,9
-2.101294994,-70.10852051,7
14.168867111206055,20.618392944335938,10
20.971853256225586,17.11866569519043,10
45.50325012207031,-19.10319519,1
-4.668539524,54.64729690551758,0
22.06593894958496,-11.05150032,1
-6.191106796,-61.34636688,7
-6.693996906,-60.69153214,7
-8.038478851,-62.41701889,7
-6.778645515,-60.44390106,7
42.657344818115234,40.309383392333984,2
42.143653869628906,37.6457405090332,2
45.23971939086914,38.94100570678711,2
-43.24243927,18.21891975402832,9
21.50588607788086,20.615407943725586,10
45.442787170410156,38.496280670166016,2
45.473304748535156,38.60951614379883,2
44.16836166381836,39.313743591308594,2
44.36408996582031,15.390009880065918,4
53.8404655456543,-13.53035641,1
-26.10927773,29.051584243774414,9
-26.19670296,29.312423706054688,9
-26.40471649,29.51968765258789,9
18.20713233947754,44.976806640625,0
5.586403846740723,12.409043312072754,0
5.6196794509887695,12.410310745239258,4
5.6410040855407715,12.410881042480469,4
5.3260602951049805,12.375752449035645,9
4.990690231323242,12.321216583251953,9
-10.81692219,54.92204284667969,0
20.15342903137207,42.36977767944336,0
-46.79911423,-17.32081604,9
8.44437313079834,53.9552001953125,0
-4.478090763,55.841529846191406,0
-13.64061165,22.18140411376953,9
-8.987054825,-23.83720589,9
19.940258026123047,-28.42268753,1
43.21512985229492,37.92409133911133,2
-17.45938873,-8.891075134,9
-6.233807564,-57.77083969,7
-6.201919556,-57.61886597,7
-6.266145229,-57.89855957,7
-6.196802139,-57.52552795,7
-6.207627773,-57.56739807,6
-6.439424038,56.286155700683594,0
-6.576477051,53.82413864135742,0
-6.418356419,54.07493591308594,0
44.80404281616211,-23.45633507,1
-0.129261032,57.84751892089844,0
-14.67211151,18.768146514892578,9
-45.99948502,-2.297978163,9
-10.71653557,-9.427108765,9
-40.6550827,0.2719188332557678,9
-40.77579498,-0.065498441,9
-40.84688187,-0.501206577,9
-40.88106537,-19.02491379,9
-34.8210907,-15.26122761,9
-13.72933292,-20.23927689,9
-34.88599396,-15.2377367,9
21.12506675720215,15.131909370422363,10
21.5169677734375,15.411444664001465,10
20.93998908996582,14.961897850036621,10
20.285600662231445,14.583179473876953,10
-1.865553856,48.974403381347656,0
22.950458526611328,18.389394760131836,10
23.17600440979004,18.827917098999023,10
14.296512603759766,35.49285888671875,0
18.4450626373291,-58.54866791,5
-16.89532852,-7.034962177,9
-16.87353897,-7.061709881,9
-16.90258789,-7.061769485,9
19.426145553588867,39.5262565612793,0
0.8089306354522705,1.5925540924072266,9
-3.237529755,-1.935401917,9
2.3716962337493896,-8.699670792,9
-30.2114563,4.365947246551514,9
-30.49593353,3.853625535964966,9
-30.95598412,2.0479724407196045,9
2.67653751373291,-0.190242931,9
-38.31755447,-24.41563034,9
-38.31798935,-24.41371155,9
-4.539494514,-2.774514198,9
-2.582662106,0.7817675471305847,9
-2.050351858,1.0070418119430542,9
-2.364877701,0.8640403747558594,9
-4.563893318,-2.839727879,9
-4.262258053,-1.828789949,9
-3.885856628,-0.474634916,9
-3.485011816,0.27083680033683777,9
-4.333281994,-2.347649813,9
-4.135837078,-0.80534333,9
-2.900108337,0.8823118805885315,9
-2.166835308,0.4017704427242279,9
-2.125518322,0.632523238658905,9
-4.47178936,-0.939248323,9
-4.339573383,-0.651028156,9
-4.144677639,-0.331444591,9
0.3222590386867523,16.215858459472656,9
-4.348031521,2.3971948623657227,9
-3.054461479,0.17432548105716705,9
-3.103318453,0.14156050980091095,9
-1.847950459,1.4572993516921997,9
-64.89347076,0.9775528311729431,9
-64.89583588,0.9853907823562622,9
-64.89783478,0.997978150844574,9
40.951805114746094,36.40821838378906,2
19.96935272216797,44.20821762084961,0
15.931174278259277,50.74903106689453,0
40.976741790771484,36.27956008911133,2
44.06355667114258,39.56687545776367,2
44.304222106933594,39.257568359375,2
0.6174347996711731,-69.19987488,7
-1.264058113,-67.7311554,7
-0.833705902,-65.0978775,7
0.7920712232589722,-69.27094269,7
44.989601135253906,-38.80755615,1
16.46263885498047,15.429086685180664,10
-21.42908096,23.8325138092041,9
17.761159896850586,39.00238037109375,0
15.540505409240723,37.89490509033203,0
23.56228256225586,17.497337341308594,10
45.04707717895508,-38.34233093,1
1.0325931310653687,-65.33613586,7
21.967226028442383,15.868358612060547,10
16.605918884277344,13.372881889343262,10
21.781787872314453,13.98297119140625,10
13.2371187210083,34.14535140991211,0
12.403236389160156,52.15200424194336,0
14.32511043548584,21.007694244384766,10
15.552513122558594,38.940406799316406,0
15.456317901611328,38.844451904296875,0
-21.3203125,18.020708084106445,9
-21.04540634,17.82601547241211,9
-28.84659004,18.63716697692871,9
8.775004386901855,55.65754318237305,0
7.927510738372803,55.862060546875,0
7.05692720413208,56.026451110839844,0
6.690260887145996,55.98321533203125,0
16.661731719970703,50.976802825927734,0
7.914783477783203,55.64460372924805,0
16.132713317871094,51.1536750793457,0
23.72808074951172,15.617642402648926,10
23.472171783447266,15.334885597229004,10
-3.596429586,46.961814880371094,0
-4.96470356,45.609012603759766,0
-44.69647598,19.594846725463867,9
-45.19573975,19.28486442565918,9
-45.04057693,19.353349685668945,9
-41.31639862,19.86512565612793,9
-48.44889069,-14.124547,9
-48.44022369,-14.02482033,9
-48.2521553,-14.04514503,9
-48.78491974,-14.05983734,9
-48.51733398,-14.29170322,9
-48.41588211,-14.93384171,9
40.63262176513672,-31.63202286,1
-60.93141174,-15.72561264,9
-43.78692245,11.964149475097656,9
-42.21509171,-8.260157585,9
-41.50525284,-9.566088676,9
-41.53178787,-10.40096474,9
-42.31192398,-8.198913574,9
-29.81674194,30.537160873413086,9
-3.680577993,51.2542839050293,0
-10.44292259,3.7299606800079346,9
-1.760349393,5.338923931121826,9
41.0864372253418,-9.936128616,1
40.00361633300781,-33.91828156,1
39.47820281982422,-33.46160126,1
39.55610656738281,-34.60528946,1
39.46116256713867,-34.79711914,1
39.51345443725586,-35.15868759,1
39.766719818115234,-34.63398743,1
39.329322814941406,-34.32804108,1
42.69258117675781,-33.98515701,1
34.300697326660156,-19.92063904,1
34.25405502319336,-19.87076569,1
41.994510650634766,-16.26374054,1
42.087989807128906,-26.4881115,1
41.10519790649414,-25.78132057,1
40.98796081542969,-25.77690125,1
29.09844970703125,-27.61601639,1
30.70075225830078,-21.20307922,1
29.68607521057129,-20.82855606,1
29.747974395751953,-20.76848793,1
29.50924301147461,-20.26819229,1
29.447307586669922,-20.33293152,1
39.55126190185547,-31.28307533,1
34.65771484,-31.70521927,1
34.46498107910156,-31.18546486,1
35.74713134765625,-30.17553329,1
36.999351501464844,-33.03524399,1
35.33342361450195,-32.28763962,1
35.54960250854492,-32.15293884,1
36.0900993347168,-31.58543777,1
36.375797271728516,-31.21944618,1
36.33868408203125,-30.85081291,1
36.22587203979492,-30.49952888,1
35.94990539550781,-29.97774506,1
42.665287017822266,-34.07187271,1
48.38608169555664,-29.72921562,1
47.182857513427734,-31.33120728,1
47.704349517822266,-31.81985474,1
48.03036117553711,-31.16314888,1
47.97802734,-31.18281174,1
47.819828033447266,-31.22780418,1
47.50020217895508,-31.28244209,1
46.91193389892578,-31.31530952,1
46.86241912841797,-31.28766632,1
46.74663543701172,-31.24471474,1
42.041019439697266,-21.01081085,1
48.24211120605469,-18.93803215,1
48.236351013183594,-18.94086838,1
48.22917556762695,-18.94742966,1
48.22099304199219,-18.95261955,1
50.7362060546875,-20.42798042,1
50.63511657714844,-20.36886406,1
50.54119873046875,-20.32785034,1
50.44407272338867,-20.3029232,1
50.35268783569336,-20.33244896,1
29.833717346191406,-29.71082306,1
46.59821319580078,-25.59721375,1
39.90816879272461,-35.56364441,1
41.18054962158203,-36.54505539,1
41.10400391,-36.55993652,1
41.11599349975586,-36.55266571,1
41.09955596923828,-36.54733276,1
40.763511657714844,-36.61003113,1
41.612831115722656,-34.28196716,1
42.85844421386719,-35.15929031,1
42.8636360168457,-35.17024994,1
42.848575592041016,-35.14926147,1
41.03996658325195,-22.20915985,1
38.14580154418945,-17.88542747,1
48.927669525146484,-25.31647682,1
6.597445011138916,59.104087829589844,0
18.97955322265625,37.69068908691406,0
-6.729301929,-67.01574707,7
-5.560515404,-66.13735962,7
-5.74059391,-65.66239166,7
44.451416015625,-21.29943275,1
44.45953369140625,-21.29448128,1
44.32980728149414,-20.84835243,1
44.18693161010742,-20.39500237,1
-5.369859219,-4.603026867,9
-5.323228836,-4.569673061,9
-6.452560425,-4.351189137,9
39.00722122192383,-25.06422997,1
-5.939188004,-5.445108414,7
-5.887184143,-5.042682171,9
-5.934006691,-5.177269936,9
-5.884095669,-5.789265633,7
-4.379536152,-3.996025801,9
-52.72547913,12.811562538146973,9
-33.87123871,12.571625709533691,9
-45.94103241,-2.404912233,9
-45.75837326,-3.489320278,9
-45.79035568,-3.20745945,9
-45.85757065,-2.632299423,9
-34.83594894,8.989164352416992,9
-34.58824539,9.6185941696167,9
-34.29581451,10.242486000061035,9
-45.52782822,-3.91690135,9
-45.81048584,-3.038698435,9
-51.82995987,-11.19206715,9
-51.66580582,-11.07001877,9
-37.56754684,0.373769074678421,9
26.398693084716797,48.91894531,0
26.551029205322266,49.160545349121094,0
26.695457458496094,49.65432357788086,0
-15.95784378,-8.308849335,9
-26.58870888,7.227865695953369,9
-26.5947094,7.23399019241333,9
-26.60611153,7.244793891906738,9
-26.54337502,7.289400577545166,9
-26.50808144,7.392857551574707,9
-59.83692551,13.362042427062988,9
-59.87174988,13.399619102478027,9
-1.055719376,65.67804718017578,0
-1.062636375,65.66438293457031,0
-1.075455666,65.64986419677734,0
-51.96410751,15.869938850402832,9
-14.40750694,18.76289939880371,9
18.940975189208984,14.029953956604004,10
6.831379413604736,41.33243179321289,0
1.0568256378173828,44.19593811035156,0
-20.13669586,21.082494735717773,9
-39.49470901,19.625741958618164,9
-26.51189423,22.999048233032227,9
-26.19981194,22.8175106048584,9
-22.88074875,23.671966552734375,9
-14.87291622,22.154434204101562,9
37.44923782348633,13.589463233947754,0
37.48212432861328,13.623530387878418,4
39.49958038330078,5.856883525848389,4
1.3852241039276123,34.64704513549805,0
39.22376251220703,5.71924352645874,0
39.61127853393555,5.789130687713623,0
39.8234748840332,5.828366756439209,4
40.0175666809082,5.9102935791015625,4
1.3561229705810547,34.69879150390625,0
39.17668151855469,6.817416191101074,4
40.56720733642578,6.52463436126709,4
-3.329190731,10.632636070251465,9
-3.531101227,10.902119636535645,9
-3.767656326,11.059760093688965,9
-3.139741659,10.116272926330566,9
41.156646728515625,5.828613281,4
-1.346615314,-71.04775238,7
11.231090545654297,33.26866912841797,0
-56.00526047,15.887003898620605,9
42.29524230957031,35.35250473022461,2
42.06255340576172,36.163394927978516,2
41.42719650268555,36.90419006347656,2
41.25398254394531,36.130714416503906,2
19.95600700378418,52.13888168334961,0
48.615413665771484,8.674341201782227,4
-41.79920197,-16.87430954,9
-30.65869522,-26.30609512,9
-1.506163716,-35.4130249,6
66.47965240478516,28.94325065612793,8
-30.62433243,-26.33651733,9
-1.517533064,-35.39770126,6
66.47833251953125,28.83173370361328,8
5.790627956390381,49.80851745605469,0
11.745501518249512,35.82221603393555,0
8.670342445373535,47.519569396972656,0
18.51641082763672,47.167015075683594,0
24.006591796875,46.53963851928711,0
43.02958297729492,37.651573181152344,2
43.13666915893555,37.414432525634766,2
43.14858627319336,36.94214630126953,2
53.175262451171875,-21.40987968,1
53.06541061401367,-21.32148552,1
50.90095901489258,-22.48143387,1
0.8151834011077881,-44.28712082,6
44.688270568847656,-25.6611557,1
44.80680847167969,-25.74471474,1
-53.22783661,12.922866821289062,9
36.72970199584961,-37.03171539,1
55.076904296875,-30.04945946,1
55.05095291137695,-30.09877968,1
36.78912353515625,-37.45371628,1
53.06525802612305,-20.10251236,1
-26.79713631,20.049213409423828,9
55.35367965698242,-29.49297333,1
-14.53348446,22.321924209594727,9
-39.42300797,-18.24197769,9
-39.57602692,-18.31077576,9
-39.70009232,-18.40670395,9
-39.45092773,-18.56121635,9
-39.97626495,-18.4448204,9
-39.85441208,-18.46147919,9
-33.87338257,-24.72047806,9
-42.60897827,14.398091316223145,9
-20.83402252,15.306653022766113,9
-18.76093864,14.410370826721191,9
-1.874322772,56.83565139770508,0
22.834980010986328,57.132164001464844,0
-12.96266079,20.485767364501953,9
-12.62565136,20.536182403564453,9
-11.56842995,20.915664672851562,9
-9.404260635,22.81378936767578,0
-12.81938267,20.49601936340332,9
-11.72227478,20.837705612182617,9
-11.14107513,21.190879821777344,9
-9.376540184,22.834182739257812,0
-11.90316963,20.758485794067383,9
-11.80998802,20.806306838989258,9
-11.3180666,21.088699340820312,9
20.598878860473633,45.75205993652344,0
-11.34793472,22.061647415161133,9
-8.644355774,24.43217658996582,0
-8.833362579,24.169158935546875,0
-9.216188431,23.608280181884766,0
13.49600601196289,38.2608642578125,0
-20.0558567,21.258800506591797,9
-42.98103333,17.93197250366211,9
-18.70343399,20.667659759521484,9
-18.43445587,20.577768325805664,9
-27.61303902,18.960296630859375,9
10.86247730255127,36.70347213745117,0
20.33171844482422,21.73828887939453,10
19.07466697692871,11.929953575134277,10
13.481646537780762,31.99176597595215,0
-24.82731247,25.346736907958984,9
47.19886779785156,-10.14122868,1
-34.37971878,9.832609176635742,9
18.38420295715332,-64.49332428,5
66.96670532226562,26.778106689453125,8
5.070345878601074,61.96433639526367,0
-10.85762024,6.464118480682373,9
-10.78839779,6.3937554359436035,9
-10.79605389,6.496029853820801,9
-10.76246452,6.355179786682129,9
21.54692840576172,54.13531494140625,0
9.022422790527344,43.033260345458984,0
21.54258155822754,53.55295181274414,0
21.61527442932129,54.43911361694336,0
16.963056564331055,20.72238540649414,10
17.43470001220703,18.761167526245117,10
20.53672218322754,52.82966995239258,0
-13.17179871,-20.84854698,9
-18.49511337,24.44326400756836,9
-7.711493015,-3.021258116,9
1.4989850521087646,-16.87566757,9
-15.80976105,22.583284378051758,9
-15.7155695,22.79014015197754,9
2.683196783065796,-43.21810532,6
39.94445037841797,-10.70398808,1
-3.706479788,53.377872467041016,0
47.5289192199707,-12.77955627,1
19.359216690063477,-59.78777695,5
17.859251022338867,-60.28786469,5
18.700244903564453,-60.16175842,5
18.11368751525879,-60.32351685,5
16.407102584838867,-60.68614197,5
16.295454025268555,-60.72417068,5
2.596975803375244,44.96958923339844,0
38.246891021728516,39.016056060791016,0
42.81296920776367,39.09111785888672,2
-1.415727973,46.02701187133789,0
-25.09981728,-30.77320099,9
42.23421096801758,38.605106353759766,2
42.60379409790039,38.976463317871094,2
42.431236267089844,38.29916763305664,2
3.0291473865509033,45.12342071533203,0
38.532588958740234,38.920352935791016,0
43.265987396240234,39.59366989135742,2
42.67593765258789,38.796302795410156,2
39.93684768676758,38.42116928100586,2
24.697006225585938,54.712005615234375,0
-0.494570285,-38.65098572,6
25.67474365234375,55.14173889160156,0
4.4308037757873535,46.9566650390625,0
-0.339740217,-44.04852676,6
46.28622055053711,7.070340633392334,4
-1.365983844,-66.82948303,7
31.972431182861328,-15.37534237,1
23.02389144897461,-62.57051849,5
-10.20662022,47.71357345581055,9
0.6553425192832947,62.15351486206055,0
9.718680381774902,62.2369270324707,0
-30.34305191,20.4969539642334,9
-30.28639221,16.136804580688477,9
-44.9391098,0.14795632660388947,9
-44.92297363,-0.131449059,9
-44.89635468,-0.139972702,9
-44.93314362,-0.127459601,9
-45.11506653,-0.408404827,9
-39.95560837,15.422799110412598,9
-45.13916016,18.356691360473633,9
-30.21671486,16.07305335998535,9
-23.34634972,26.228931427001953,9
14.367955207824707,45.125450134277344,0
0.5220673680305481,-22.60842514,9
-64.45059204,-6.453382015,9
-64.48294067,-6.467430115,9
-32.44668961,34.33256912231445,9
-32.4422226,34.33749008178711,9
-32.34828949,34.12782669067383,9
18.789947509765625,45.0405387878418,0
-2.000359058,16.364700317382812,9
40.955875396728516,13.818254470825195,4
46.54911422729492,12.184032440185547,4
42.98232650756836,-39.87636185,1
40.926544189453125,-19.4127636,1
43.74360275268555,-39.49198151,1
43.096893310546875,-39.88437653,1
2.8646302223205566,59.975345611572266,0
-54.28780746,13.135339736938477,9
-54.13174057,13.147836685180664,9
-54.00831223,13.147656440734863,9
18.002748489379883,-61.71109772,5
30.50400161743164,-17.72550011,1
-24.31846809,34.63383483886719,9
-6.555378437,13.031342506408691,9
40.96884536743164,7.0963053703308105,4
-2.31454277,-67.7171936,7
-13.41510868,24.524641036987305,9
-9.953573227,41.410282135009766,0
-4.027112484,-67.00854492,7
-4.040036201,-67.02248383,7
-3.73998785,-66.39844513,7
-3.819290876,-66.54127502,7
-3.695648909,-66.32530975,7
-2.899738073,-65.14689636,7
-3.463958502,-64.85366058,7
-3.445250511,-64.83377075,7
-3.310700178,-64.92945099,7
-3.233353853,-65.05731201,7
-3.208784819,-65.07299805,7
-3.059937239,-65.25496674,7
-3.035525084,-65.26548767,7
14.592072486877441,63.9705696105957,0
27.30644416809082,42.17337417602539,0
27.41118621826172,42.17256164550781,0
27.23339080810547,42.23656463623047,0
27.46919059753418,42.28315353393555,0
26.5391788482666,43.1529426574707,0
-35.65539169,19.36296272277832,9
-35.08937836,18.258113861083984,9
-34.21369171,17.903858184814453,9
-15.09285641,9.766538619995117,9
-6.341995716,49.36389923095703,0
-34.41424561,-7.84746027,9
-9.931515694,-13.12667847,9
32.70753479003906,-32.41323471,1
50.111175537109375,-25.08570862,1
50.37143325805664,-24.77575493,1
-13.88641357,-26.07838058,9
22.753602981567383,-11.01600456,1
38.35163116455078,-29.09702492,1
-7.987981796,-18.70520592,9
37.87086868286133,-34.62562943,1
38.131492614746094,-28.46277618,1
-18.54354477,1.287550687789917,9
38.2336311340332,-28.62046432,1
-21.48060608,21.086715698242188,9
-21.53232193,21.13345718383789,9
-21.60972404,21.133485794067383,9
-21.67184067,21.15704345703125,9
-21.72404289,21.14834976196289,9
-21.8032074,21.134204864501953,9
-39.98280334,18.955303192138672,9
-40.13901901,18.79353904724121,9
-38.10461044,8.29450798034668,9
-20.78144455,-7.062464237,9
-20.76958084,-7.094700813,9
30.239561080932617,-39.38113403,1
42.626625061035156,34.12710189819336,2
20.196083068847656,42.980918884277344,0
11.924318313598633,56.22418975830078,0
11.883478164672852,56.212223052978516,0
11.885721206665039,56.21438980102539,0
11.54297161102295,55.31270217895508,0
12.256613731384277,52.37472915649414,0
10.716106414794922,51.90266036987305,0
12.562278747558594,52.19350051879883,0
11.676495552062988,52.51329040527344,0
10.923113822937012,52.4795036315918,0
10.870763778686523,51.460968017578125,0
25.547958374023438,45.35710906982422,0
11.493614196777344,52.643131256103516,0
0.8558267951011658,43.97976303100586,0
52.44942855834961,-22.88536072,1
54.11775588989258,-24.33159256,1
29.34721565246582,-13.83366108,1
31.081998825073242,-15.59583473,1
23.761920928955078,15.208745002746582,10
17.4553279876709,13.173148155212402,10
14.316540718078613,-60.50495911,5
14.53026008605957,-61.57780838,1
42.34296798706055,-11.62878418,1
41.65118408203125,-11.80437565,1
-26.57274055,2.827618360519409,9
-35.7910614,18.730379104614258,9
23.232372283935547,48.8202018737793,0
7.702251434326172,49.08633804321289,0
7.945534706115723,49.00015640258789,0
18.335803985595703,47.41044235229492,0
17.983198165893555,47.769691467285156,0
-6.208949566,49.71406173706055,0
7.831876277923584,49.55762481689453,0
26.10239601135254,49.46095657348633,0
18.17679786682129,47.16722106933594,0
33.62129592895508,-15.75541782,1
31.82362937927246,-9.051448822,1
42.23836898803711,6.6353607177734375,4
40.523223876953125,8.093019485473633,4
43.65459442138672,8.242558479309082,4
38.79597854614258,9.69153118133545,4
40.05670928955078,7.9858598709106445,4
40.632198333740234,7.401276588439941,4
17.643314361572266,50.399356842041016,0
31.378793716430664,-11.73436642,1
32.3365478515625,-10.05638027,1
4.8231282234191895,50.7198486328125,0
-22.90942001,33.17920684814453,9
-51.8962326,-13.91291618,9
-32.15755081,26.363126754760742,9
-32.16788864,26.38745880126953,9
-32.17835617,26.419042587280273,9
-32.70222473,0.0933491513133049,9
-33.61423111,15.149921417236328,9
-33.61447525,15.147384643554688,9
-21.98488235,-16.05702972,9
-23.91822433,8.724348068237305,9
17.454071044921875,-62.14858627,5
-31.34913254,-18.31883812,9
-31.33040237,-18.26265717,9
-27.17479324,32.552032470703125,9
-33.62971115,15.241063117980957,9
-39.12591171,10.908897399902344,9
-39.32187271,10.8300199508667,9
-40.9493866,-14.50995541,9
16.5131778717041,-64.19164276,5
-18.92337418,16.198711395263672,9
-40.05263901,2.7619621753692627,9
13.308634757995605,20.781360626220703,10
4.852061748504639,-8.413070679,9
40.470333099365234,39.646854400634766,2
-25.73274803,9.951830863952637,9
-20.89769363,-3.562542915,9
-5.689662933,-24.25182724,9
20.918535232543945,16.93402862548828,10
7.599183559417725,59.801849365234375,0
32.55555725097656,-14.90799141,1
-16.9561615,-17.22353554,9
-7.925810337,-62.33048248,7
-6.49731493,-62.09967041,7
-4.650900841,-61.82927704,7
-5.777573109,-61.38033295,7
-1.878815889,40.36698532104492,0
-2.342956305,-71.47846222,7
-6.802241802,-72.06160736,7
19.981739044189453,44.19449996948242,0
18.684621810913086,57.86166000366211,0
18.637420654296875,57.80888748168945,0
16.70720672607422,58.64698028564453,0
-10.19180679,41.263240814208984,0
-28.51697922,24.862560272216797,9
25.748149871826172,54.049495697021484,0
-6.886717319,-61.43857956,7
15.437507629394531,18.962512969970703,10
-7.210268497,-5.55105257,9
-31.38828468,-0.075141296,9
-51.95520782,6.583038806915283,9
-51.29401398,6.375947952270508,9
-7.998397827,-4.980280876,9
2.186619997024536,-61.8245163,0
2.001758575439453,-62.12034988,7
1.5001500844955444,-63.14059448,7
-24.77537346,-10.93372822,9
41.32869338989258,-11.52279758,1
43.952667236328125,-39.29891205,1
-30.74185944,-0.438788325,9
-31.02640152,-1.000736117,9
-31.22882843,-1.425110102,9
40.34477996826172,-35.34714508,1
33.90419006347656,-29.98172951,1
39.24491500854492,-36.23396683,1
-23.38636208,3.02960467338562,9
-31.38840103,-4.947865963,9
-27.75821114,0.31996777653694153,9
-30.58572388,-0.13433744,9
-30.38704872,0.11309431493282318,9
-30.5189209,-0.060532618,9
-30.45231628,0.01814020425081253,9
-6.661147594,-21.37378502,9
-6.560845375,-21.42260933,9
47.1867561340332,-25.38293839,1
40.93558883666992,-16.76485634,1
26.21015739440918,-28.23318672,1
35.5134162902832,-24.8419838,1
35.605220794677734,-24.8608036,1
35.670387268066406,-24.81658363,1
25.828508377075195,-28.85558319,1
50.707401275634766,-23.84527397,1
39.34428024291992,-15.68705368,1
-23.17693901,3.048281192779541,9
26.318603515625,-30.44000244,1
49.44890594482422,-15.25614643,1
13.118624687194824,49.199005126953125,0
-11.18702507,-24.46675682,9
